Eng 2,Time,Celsius(�C),Humidity(%rh),Dew Point(�C),Serial Number
15,2024-12-05 15:02:32,14.5,64.5,7.9
16,2024-12-05 15:07:32,14.5,64.5,7.9
17,2024-12-05 15:12:32,14.5,64.5,7.9
18,2024-12-05 15:17:32,14.5,64.5,7.9
19,2024-12-05 15:22:32,14.5,64.5,7.9
20,2024-12-05 15:27:32,14.5,64.5,7.9
21,2024-12-05 15:32:32,14.5,65.0,8.0
22,2024-12-05 15:37:32,14.5,65.0,8.0
23,2024-12-05 15:42:32,14.5,65.0,8.0
24,2024-12-05 15:47:32,14.5,65.0,8.0
25,2024-12-05 15:52:32,14.5,65.0,8.0
26,2024-12-05 15:57:32,14.5,65.0,8.0
27,2024-12-05 16:02:32,14.5,65.0,8.0
28,2024-12-05 16:07:32,14.5,65.0,8.0
29,2024-12-05 16:12:32,14.5,65.0,8.0
30,2024-12-05 16:17:32,14.5,65.0,8.0
31,2024-12-05 16:22:32,14.5,65.0,8.0
32,2024-12-05 16:27:32,14.5,65.5,8.1
33,2024-12-05 16:32:32,14.5,65.5,8.1
34,2024-12-05 16:37:32,14.5,65.5,8.1
35,2024-12-05 16:42:32,14.0,65.5,7.6
36,2024-12-05 16:47:32,14.0,65.5,7.6
37,2024-12-05 16:52:32,14.0,65.5,7.6
38,2024-12-05 16:57:32,14.0,65.5,7.6
39,2024-12-05 17:02:32,14.0,65.5,7.6
40,2024-12-05 17:07:32,14.0,65.5,7.6
41,2024-12-05 17:12:32,14.0,65.5,7.6
42,2024-12-05 17:17:32,14.0,65.5,7.6
43,2024-12-05 17:22:32,14.0,66.0,7.8
44,2024-12-05 17:27:32,14.0,66.0,7.8
45,2024-12-05 17:32:32,14.0,66.0,7.8
46,2024-12-05 17:37:32,14.0,66.0,7.8
47,2024-12-05 17:42:32,14.0,66.0,7.8
48,2024-12-05 17:47:32,14.0,66.0,7.8
49,2024-12-05 17:52:32,14.0,66.0,7.8
50,2024-12-05 17:57:32,14.0,66.0,7.8
51,2024-12-05 18:02:32,14.0,66.0,7.8
52,2024-12-05 18:07:32,14.0,66.0,7.8
53,2024-12-05 18:12:32,14.0,66.0,7.8
54,2024-12-05 18:17:32,14.0,66.0,7.8
55,2024-12-05 18:22:32,14.0,66.0,7.8
56,2024-12-05 18:27:32,14.0,66.0,7.8
57,2024-12-05 18:32:32,14.0,66.0,7.8
58,2024-12-05 18:37:32,14.0,66.0,7.8
59,2024-12-05 18:42:32,13.5,66.0,7.3
60,2024-12-05 18:47:32,13.5,66.0,7.3
61,2024-12-05 18:52:32,13.5,66.0,7.3
62,2024-12-05 18:57:32,13.5,66.0,7.3
63,2024-12-05 19:02:32,13.5,66.0,7.3
64,2024-12-05 19:07:32,13.5,66.0,7.3
65,2024-12-05 19:12:32,13.5,66.0,7.3
66,2024-12-05 19:17:32,13.5,66.0,7.3
67,2024-12-05 19:22:32,13.5,66.0,7.3
68,2024-12-05 19:27:32,13.5,66.0,7.3
69,2024-12-05 19:32:32,13.5,66.0,7.3
70,2024-12-05 19:37:32,13.5,66.0,7.3
71,2024-12-05 19:42:32,13.5,66.0,7.3
72,2024-12-05 19:47:32,13.5,66.0,7.3
73,2024-12-05 19:52:32,13.5,66.0,7.3
74,2024-12-05 19:57:32,13.5,66.0,7.3
75,2024-12-05 20:02:32,13.5,66.0,7.3
76,2024-12-05 20:07:32,13.5,66.0,7.3
77,2024-12-05 20:12:32,13.5,66.0,7.3
78,2024-12-05 20:17:32,13.5,66.0,7.3
79,2024-12-05 20:22:32,13.5,66.0,7.3
80,2024-12-05 20:27:32,13.5,66.0,7.3
81,2024-12-05 20:32:32,13.5,66.0,7.3
82,2024-12-05 20:37:32,13.5,65.5,7.2
83,2024-12-05 20:42:32,13.0,65.5,6.7
84,2024-12-05 20:47:32,13.0,66.0,6.8
85,2024-12-05 20:52:32,13.0,66.0,6.8
86,2024-12-05 20:57:32,13.0,66.0,6.8
87,2024-12-05 21:02:32,13.0,66.0,6.8
88,2024-12-05 21:07:32,13.0,66.0,6.8
89,2024-12-05 21:12:32,13.0,65.5,6.7
90,2024-12-05 21:17:32,13.0,66.0,6.8
91,2024-12-05 21:22:32,13.0,66.0,6.8
92,2024-12-05 21:27:32,13.0,66.0,6.8
93,2024-12-05 21:32:32,13.0,66.0,6.8
94,2024-12-05 21:37:32,13.0,66.0,6.8
95,2024-12-05 21:42:32,13.0,66.0,6.8
96,2024-12-05 21:47:32,13.0,66.0,6.8
97,2024-12-05 21:52:32,13.0,66.0,6.8
98,2024-12-05 21:57:32,13.0,66.0,6.8
99,2024-12-05 22:02:32,13.0,66.0,6.8
100,2024-12-05 22:07:32,13.0,66.0,6.8
101,2024-12-05 22:12:32,13.0,66.0,6.8
102,2024-12-05 22:17:32,13.0,66.0,6.8
103,2024-12-05 22:22:32,12.5,66.0,6.3
104,2024-12-05 22:27:32,12.5,66.0,6.3
105,2024-12-05 22:32:32,12.5,66.0,6.3
106,2024-12-05 22:37:32,12.5,66.0,6.3
107,2024-12-05 22:42:32,12.5,66.0,6.3
108,2024-12-05 22:47:32,12.5,66.0,6.3
109,2024-12-05 22:52:32,12.5,66.0,6.3
110,2024-12-05 22:57:32,12.5,66.0,6.3
111,2024-12-05 23:02:32,12.5,66.0,6.3
112,2024-12-05 23:07:32,12.5,65.5,6.2
113,2024-12-05 23:12:32,12.5,65.5,6.2
114,2024-12-05 23:17:32,12.5,65.5,6.2
115,2024-12-05 23:22:32,12.5,65.5,6.2
116,2024-12-05 23:27:32,12.5,65.5,6.2
117,2024-12-05 23:32:32,12.5,65.5,6.2
118,2024-12-05 23:37:32,12.5,65.5,6.2
119,2024-12-05 23:42:32,12.5,65.5,6.2
120,2024-12-05 23:47:32,12.5,65.5,6.2
121,2024-12-05 23:52:32,12.5,65.5,6.2
122,2024-12-05 23:57:32,12.5,65.5,6.2
123,2024-12-06 00:02:32,12.5,65.5,6.2
124,2024-12-06 00:07:32,12.5,65.5,6.2
125,2024-12-06 00:12:32,12.5,65.5,6.2
126,2024-12-06 00:17:32,12.5,65.5,6.2
127,2024-12-06 00:22:32,12.5,65.0,6.1
128,2024-12-06 00:27:32,12.5,65.0,6.1
129,2024-12-06 00:32:32,12.5,65.0,6.1
130,2024-12-06 00:37:32,12.5,65.0,6.1
131,2024-12-06 00:42:32,12.5,65.0,6.1
132,2024-12-06 00:47:32,12.5,65.0,6.1
133,2024-12-06 00:52:32,12.5,65.0,6.1
134,2024-12-06 00:57:32,12.0,65.0,5.6
135,2024-12-06 01:02:32,12.0,65.0,5.6
136,2024-12-06 01:07:32,12.0,65.0,5.6
137,2024-12-06 01:12:32,12.0,65.0,5.6
138,2024-12-06 01:17:32,12.0,65.0,5.6
139,2024-12-06 01:22:32,12.0,65.0,5.6
140,2024-12-06 01:27:32,12.0,65.0,5.6
141,2024-12-06 01:32:32,12.0,65.0,5.6
142,2024-12-06 01:37:32,12.0,65.0,5.6
143,2024-12-06 01:42:32,12.0,65.0,5.6
144,2024-12-06 01:47:32,12.0,64.5,5.5
145,2024-12-06 01:52:32,12.0,64.5,5.5
146,2024-12-06 01:57:32,12.5,64.5,6.0
147,2024-12-06 02:02:32,12.5,64.0,5.9
148,2024-12-06 02:07:32,12.5,64.0,5.9
149,2024-12-06 02:12:32,12.5,64.0,5.9
150,2024-12-06 02:17:32,12.5,63.5,5.8
151,2024-12-06 02:22:32,12.5,63.5,5.8
152,2024-12-06 02:27:32,12.5,63.5,5.8
153,2024-12-06 02:32:32,12.5,63.0,5.7
154,2024-12-06 02:37:32,12.5,63.0,5.7
155,2024-12-06 02:42:32,12.5,63.0,5.7
156,2024-12-06 02:47:32,12.5,63.0,5.7
157,2024-12-06 02:52:32,12.5,63.0,5.7
158,2024-12-06 02:57:32,12.5,63.0,5.7
159,2024-12-06 03:02:32,12.5,63.0,5.7
160,2024-12-06 03:07:32,12.5,63.0,5.7
161,2024-12-06 03:12:32,12.5,63.0,5.7
162,2024-12-06 03:17:32,12.5,63.0,5.7
163,2024-12-06 03:22:32,12.5,63.0,5.7
164,2024-12-06 03:27:32,12.5,63.0,5.7
165,2024-12-06 03:32:32,12.5,63.0,5.7
166,2024-12-06 03:37:32,12.5,63.0,5.7
167,2024-12-06 03:42:32,12.5,63.0,5.7
168,2024-12-06 03:47:32,12.5,63.0,5.7
169,2024-12-06 03:52:32,12.5,63.0,5.7
170,2024-12-06 03:57:32,12.5,63.0,5.7
171,2024-12-06 04:02:32,12.5,63.0,5.7
172,2024-12-06 04:07:32,12.5,63.0,5.7
173,2024-12-06 04:12:32,12.5,63.5,5.8
174,2024-12-06 04:17:32,12.5,63.5,5.8
175,2024-12-06 04:22:32,12.5,63.5,5.8
176,2024-12-06 04:27:32,12.5,63.5,5.8
177,2024-12-06 04:32:32,12.5,63.5,5.8
178,2024-12-06 04:37:32,12.5,63.5,5.8
179,2024-12-06 04:42:32,12.5,63.5,5.8
180,2024-12-06 04:47:32,12.5,63.5,5.8
181,2024-12-06 04:52:32,12.5,63.5,5.8
182,2024-12-06 04:57:32,12.5,63.5,5.8
183,2024-12-06 05:02:32,12.5,63.0,5.7
184,2024-12-06 05:07:32,12.5,63.0,5.7
185,2024-12-06 05:12:32,12.5,63.0,5.7
186,2024-12-06 05:17:32,12.5,63.0,5.7
187,2024-12-06 05:22:32,12.5,63.0,5.7
188,2024-12-06 05:27:32,12.5,63.0,5.7
189,2024-12-06 05:32:32,12.5,63.0,5.7
190,2024-12-06 05:37:32,12.5,63.0,5.7
191,2024-12-06 05:42:32,12.5,63.0,5.7
192,2024-12-06 05:47:32,12.5,63.0,5.7
193,2024-12-06 05:52:32,12.5,63.0,5.7
194,2024-12-06 05:57:32,12.5,63.0,5.7
195,2024-12-06 06:02:32,12.5,63.0,5.7
196,2024-12-06 06:07:32,12.5,63.0,5.7
197,2024-12-06 06:12:32,12.5,63.0,5.7
198,2024-12-06 06:17:32,12.5,63.0,5.7
199,2024-12-06 06:22:32,12.5,63.0,5.7
200,2024-12-06 06:27:32,12.5,63.0,5.7
201,2024-12-06 06:32:32,12.5,63.0,5.7
202,2024-12-06 06:37:32,12.5,63.0,5.7
203,2024-12-06 06:42:32,12.5,63.0,5.7
204,2024-12-06 06:47:32,12.5,62.5,5.5
205,2024-12-06 06:52:32,12.5,63.0,5.7
206,2024-12-06 06:57:32,12.5,62.5,5.5
207,2024-12-06 07:02:32,12.5,63.0,5.7
208,2024-12-06 07:07:32,12.5,62.5,5.5
209,2024-12-06 07:12:32,12.5,62.5,5.5
210,2024-12-06 07:17:32,12.5,63.0,5.7
211,2024-12-06 07:22:32,12.5,62.5,5.5
212,2024-12-06 07:27:32,13.0,62.5,6.0
213,2024-12-06 07:32:32,13.0,62.5,6.0
214,2024-12-06 07:37:32,13.0,63.0,6.1
215,2024-12-06 07:42:32,13.0,62.5,6.0
216,2024-12-06 07:47:32,12.5,62.5,5.5
217,2024-12-06 07:52:32,13.0,62.5,6.0
218,2024-12-06 07:57:32,13.0,62.5,6.0
219,2024-12-06 08:02:32,13.0,62.5,6.0
220,2024-12-06 08:07:32,13.0,62.5,6.0
221,2024-12-06 08:12:32,13.0,62.5,6.0
222,2024-12-06 08:17:32,13.0,62.5,6.0
223,2024-12-06 08:22:32,13.0,62.5,6.0
224,2024-12-06 08:27:32,13.0,62.5,6.0
225,2024-12-06 08:32:32,13.0,62.5,6.0
226,2024-12-06 08:37:32,13.0,62.5,6.0
227,2024-12-06 08:42:32,13.0,62.5,6.0
228,2024-12-06 08:47:32,12.5,62.5,5.5
229,2024-12-06 08:52:32,12.5,62.5,5.5
230,2024-12-06 08:57:32,13.0,62.5,6.0
231,2024-12-06 09:02:32,12.5,62.5,5.5
232,2024-12-06 09:07:32,12.5,62.5,5.5
