sc_wellspring,Time,Celsius(°C),Humidity(%rh),Dew Point(°C),Serial Number
1,2022-10-25 12:37:15,21.5,61.0,13.7,010031964
2,2022-10-25 12:42:15,24.5,56.0,15.1
3,2022-10-25 12:47:15,22.0,59.0,13.6
4,2022-10-25 12:52:15,20.5,61.5,12.8
5,2022-10-25 12:57:15,19.5,63.5,12.4
6,2022-10-25 13:02:15,19.0,65.0,12.3
7,2022-10-25 13:07:15,18.5,65.5,11.9
8,2022-10-25 13:12:15,18.5,66.5,12.1
9,2022-10-25 13:17:15,18.0,67.0,11.8
10,2022-10-25 13:22:15,18.0,67.0,11.8
11,2022-10-25 13:27:15,18.0,67.5,11.9
12,2022-10-25 13:32:15,18.0,67.5,11.9
13,2022-10-25 13:37:15,18.0,67.5,11.9
14,2022-10-25 13:42:15,18.0,67.5,11.9
15,2022-10-25 13:47:15,18.0,67.5,11.9
16,2022-10-25 13:52:15,18.0,68.0,12.0
17,2022-10-25 13:57:15,18.0,68.0,12.0
18,2022-10-25 14:02:15,18.5,68.0,12.5
19,2022-10-25 14:07:15,18.5,68.0,12.5
20,2022-10-25 14:12:15,18.5,68.0,12.5
21,2022-10-25 14:17:15,18.5,68.0,12.5
22,2022-10-25 14:22:15,18.5,68.5,12.6
23,2022-10-25 14:27:15,18.5,69.0,12.7
24,2022-10-25 14:32:15,18.5,69.5,12.8
25,2022-10-25 14:37:15,18.5,69.5,12.8
26,2022-10-25 14:42:15,18.5,69.5,12.8
27,2022-10-25 14:47:15,19.0,69.5,13.3
28,2022-10-25 14:52:15,19.0,70.0,13.4
29,2022-10-25 14:57:15,19.0,70.0,13.4
30,2022-10-25 15:02:15,19.0,70.0,13.4
31,2022-10-25 15:07:15,19.0,70.0,13.4
32,2022-10-25 15:12:15,19.0,70.0,13.4
33,2022-10-25 15:17:15,19.0,70.0,13.4
34,2022-10-25 15:22:15,18.5,70.0,12.9
35,2022-10-25 15:27:15,18.5,70.0,12.9
36,2022-10-25 15:32:15,18.5,70.0,12.9
37,2022-10-25 15:37:15,19.0,70.0,13.4
38,2022-10-25 15:42:15,19.0,70.0,13.4
39,2022-10-25 15:47:15,19.0,70.0,13.4
40,2022-10-25 15:52:15,19.0,70.0,13.4
41,2022-10-25 15:57:15,19.0,70.0,13.4
42,2022-10-25 16:02:15,19.0,70.0,13.4
43,2022-10-25 16:07:15,19.0,70.0,13.4
44,2022-10-25 16:12:15,19.0,70.0,13.4
45,2022-10-25 16:17:15,19.0,70.0,13.4
46,2022-10-25 16:22:15,19.0,70.0,13.4
47,2022-10-25 16:27:15,19.0,70.0,13.4
48,2022-10-25 16:32:15,18.5,70.5,13.0
49,2022-10-25 16:37:15,18.5,70.5,13.0
50,2022-10-25 16:42:15,18.5,70.5,13.0
51,2022-10-25 16:47:15,18.5,70.0,12.9
52,2022-10-25 16:52:15,18.5,70.0,12.9
53,2022-10-25 16:57:15,18.5,70.0,12.9
54,2022-10-25 17:02:15,18.5,70.0,12.9
55,2022-10-25 17:07:15,18.5,70.0,12.9
56,2022-10-25 17:12:15,18.5,70.0,12.9
57,2022-10-25 17:17:15,18.5,70.0,12.9
58,2022-10-25 17:22:15,18.5,70.0,12.9
59,2022-10-25 17:27:15,18.5,70.0,12.9
60,2022-10-25 17:32:15,18.5,70.0,12.9
61,2022-10-25 17:37:15,18.5,70.0,12.9
62,2022-10-25 17:42:15,18.5,70.0,12.9
63,2022-10-25 17:47:15,18.5,69.5,12.8
64,2022-10-25 17:52:15,18.5,69.5,12.8
65,2022-10-25 17:57:15,18.5,69.5,12.8
66,2022-10-25 18:02:15,18.5,69.5,12.8
67,2022-10-25 18:07:15,18.5,69.0,12.7
68,2022-10-25 18:12:15,18.5,69.0,12.7
69,2022-10-25 18:17:15,18.5,69.0,12.7
70,2022-10-25 18:22:15,18.5,69.0,12.7
71,2022-10-25 18:27:15,18.5,69.0,12.7
72,2022-10-25 18:32:15,18.5,69.0,12.7
